question,answer,intent_score,suitable_job,url
담대한 목표를 세우고 끝까지 최선을 다해 도전했던 경험 및 그 경험을 통해 배운 점을 기술해 주십시오.,"[“한 번 해보겠습니다”] 서울기술연구원에서 인턴으로 근무하며 자료수집, 분석 방법을 개선해 우수 인턴으로 선정된 경험이 있습니다. 자료수집 과정에서 약 4,000개의 건물 주소를 수집해야 했습니다. 회의 중 사수 분께서는 건물을 2,000개씩 나눠 인터넷에 검색해 복사하는 방식으로 일주일간 자료를 수집해야 할 것 같다고 하셨습니다. 하지만 해당 방식은 비효율적이었기에 회의 후 사수 분께서는 데이터를 자동 수집하는 코드를 짜볼 수 있겠냐고 물어보셨고, 저는 “한 번 해보겠다”고 말씀드렸습니다. 제시간에 코드를 완성하지 못하면 자료수집 일정이 미뤄지기에 위험을 감수해야 하는 상황이었습니다. 이틀간 인터넷을 통해 공부하며 코드를 작성해봤지만, 단기간에 원하는 기능을 구현하기엔 어려움이 있었습니다. 코드에 대해 직접적인 도움을 청할 사람이 없는 상황에서 온라인 프로그래밍 커뮤니티를 통해 코드의 오류를 검색하고 질문하는 등의 노력으로 결국 3일째에 코드를 완성했고 자료수집 기간을 절반 이상 단축할 수 있었습니다. 위험을 감수해야 하는 상황에서 기존의 방식을 개선해 일을 효율적으로 마친 경험으로 기존의 프로세스에 안주하지 않고 변화를 시도하는 것의 중요성을 배웠습니다. 변하는 사회와 고객에 맞춰 혁신적인 변화가 요구되고 있는 금융시장에서 이러한 태도는 필수적이라고 생각합니다. 자료수집 후 사수 분께서는 제 코딩 역량을 보시고 기존에 진행하려 했던 간단한 분석보다 더욱 다양한 인사이트를 얻을 수 있는 분석 방법론을 적용하길 원하셨습니다. 이와 관련해 “한 번 해보겠다”고 말씀드렸고, 일주일 뒤에 예정된 부서의 모든 박사님이 모이는 회의에서 분석 시연을 해야 했습니다. 부서에 조언을 구할 분이 없는 상황에서 전문성이 뒷받침되는 적절한 분석 방법론을 찾기 위해 사수분께 본교 데이터 과학 분야 교수님께 자문하는 방안을 제안했고 사수 분, 교수님과 자문 회의를 진행하며 얻은 전문적인 조언으로 성공적인 회의를 마치고 분석 과제를 완성도 높게 마무리할 수 있었습니다. 회사에서는 정확하고 빠른 일 처리가 중요하며 이를 위해 때론 혼자 모든 일을 해결하는 것보다 더 좋은 결과를 내려는 방안을 모색하는 역량이 필수적이라 생각합니다. KB국민은행에서 어려운 과제에 도전하고 최선의 결과를 도출하기 위해 유연한 사고를 할 줄 아는 행원이 되겠습니다.",,ai_ml,https://linkareer.com/cover-letter/30841
"IT 관련 프로젝트 및 기타 학습(공모전, 논문, 이수과목 등)을 진행한 경험을 서술해 주십시오. 나아가 이러한 경험이 직무수행에 있어 어떤 도움이 될 수 있을지","구체적으로 기술해 주십시오. (해당 문항을 주제로 코딩테스트 합격자에 한하여 관련 포트폴리오 제출 예정, 자세한 내용은 코딩테스트 합격자 대상 추후 안내) [질병관리청과 함께한 코로나 19 방역조치 결정을 위한 데이터 분석 프로젝트] 한국과학기술연구원에서 인턴으로 근무하며 질병관리청의 코로나 19 방역조치 결정의 참고자료를 위한 데이터 분석에 참여해 실제 데이터를 다뤄본 경험이 있습니다. 지역별, 업종별 방역 조치, 코로나 19 확진 자, 카드 매출 데이터 분석을 통해 각 방역 조치의 영향력을 알아내야 했습니다. 데이터의 기간, 형태, 특성이 모두 달랐고 지역별 방역 조치가 달랐기 때문에 데이터 변수의 수는 1,000개가 넘어갔습니다. 적절한 분석 방법론을 생각해내는 것은 물론 정형화되지 않은 대용량 다변수 데이터를 전처리하는 적절한 방법을 찾아내기는 쉽지 않았습니다. 박사님께서는 팀원들에게 하루 동안 각자 분석 방법론을 생각해보고 회의를 진행하자고 하셨습니다. 다음 날 다양한 분석 방법론이 후보로 나왔지만, 대용량 데이터의 특성을 전부 고려하지 못했기에 회의는 다시 원점으로 돌아갔습니다. 저는 적절한 분석기법을 결정하기 위해선 데이터에 대한 확실한 이해가 필요하다 생각했고,각각의 변수에 대한 데이터를 직접 확인하며 파악하는 시간을 갖는 것을 제안했습니다. 대용량 데이터였기에 상당한 시간이 소요됐지만 직접 데이터를 확인하며 그 특징을 파악했을 때, 같아 보였던 조치도 지역마다, 날짜마다 조건이 달랐고 이에 따라 전처리도 각각 다르게 적용해야 함을 알 수 있었습니다. 전처리 진행 후 교차상관분석, LSTM 분석방법론을 적용하는 과정에서 적절한 변수 선택을 고민해야 했고, '방역 조치의 영향력'분석이라는 주어진 문제를 해결하는 데에 집중했습니다. 결과적으로 몇 번의 시행착오를 통해 데이터의 특성이 고려된 분석 결과를 도출했고 질병관리청과의 미팅을 성공적으로 마칠 수 있었습니다. 이 경험을 통해 데이터를 다룰 때 프로그래밍 역량도 중요하지만 가장 중요한 것은 주어진 문제를 정확하게 파악하고 해당 문제를 해결하기 위해 데이터를 정확하게 이해하고 활용하는 것이라는 것을 깨달았습니다. 은행에서 금융 서비스를 개발, 기획할 때 가장 중요한 것은 데이터를 효과적으로 활용하는 기술이라고 생각합니다. 실제 데이터를 활용해 실제 문제 해결 상황에서 직접 시행착오를 겪으며 깨달은 경험을 바탕으로 KB국민은행의 데이터를 제대로 이해해 주어진 문제를 해결하는 최적의 인사이트를 뽑아낼 자신이 있습니다.",,ai_ml,https://linkareer.com/cover-letter/30841
푸본현대생명 인턴십 '지원동기'에 대해 알려주세요.,"제가 생각하는 좋은 회사의 가장 중요한 점은 미래를 위한 목표와 그 목표에 따라 실행하는 조직이 좋은 회사라 생각합니다. 이에 목표를 수립하고 집중하는 '푸본현대생명'을 보며 지속가능성을 느꼈고, 저는 IT 개발자로서 역량을 발휘하여 푸본현대생명에 기여하고자 지원했습니다. 보험 산업은 코로나로 인한 경제성장률이 낮아져 저서장 기조에 있습니다. 하지만 이러한 어려움 속에서도 푸본현대생명은 신계약 체결 규모가 전년 대비 78.2% 증가하는 유의미한 성과를 거뒀습니다. 이러한 이유는 MZ세대를 비롯한 어려운 경제 상황 속에서 효율적으로 금융 소비를 하려는 소비자들의 니즈를 충족시킨 점입니다. 이러한 푸본현대생명의 행보에 '끈기력'을 발휘하여, 지속적 성장에 기여하고자 합니다. 저는 교내 알고리즘 경진대회에서 은상을 수상했던 경험이 있습니다. 일주일 동안 문자열, 배열부터 DFS 분할정복 까지 다양한 알고리즘을 1달 동안 학습하였고, 이에 따라 은상이라는 결과물을 받았습니다. 이러한 '끈기력'을 푸본현대생명 IT개발자로서 발휘해보고 싶습니다. 업무에 대해 빠르게 익혀 다양한 부서와 소통하며 개발하는 인재가 되겠습니다.",,ai_ml,https://linkareer.com/cover-letter/30881
지금의 '내'가 있기까지 영향을 미친 경험 또는 본인의 성장과정 발전을 위해 시도/도전했던 노력에 대해 설명해 주세요.,"저는 학창 시절부터 스스로 학습하는 자기계발을 가치관으로 성장했습니다. 공업 고등학교에서 대학교로 진학하기 위해서는 스스로 학습하는 자세가 필요하였고, 1년 동안 수학능력검정시험을 준비하기 위해 스터디 플래너를 작성하며 공부하면서 꾸준한 공부 습관을 길렀습니다. C언어 수업을 학습하면서 끊임없이 학습하고 발전하는 자세가 필요한 프로그래밍에 관심을 가지게 되고 컴퓨터공학과로 전과 하였습니다. 대학교에서 C++, JAVA 등 다양한 프로그래밍 언어를 통해 객체 지향 개발 프로젝트 중심으로 학습하면서 IT 개발자가 되기 위한 준비를 하였습니다. [웹 기본기 다지기] 웹 프로젝트를 통해 웹 동작 과정과 개발의 기본기를 다질 수 있었습니다. 불우 이웃을 위해 모금 활동을 하는 사이트를 제작하였습니다. Spring과 Vue.js를 이용해서 로그인, 게시판, 문의사항 관련 백엔드와 프론트엔드를 구현했습니다. 웹 프로젝트와 온라인 강의를 통해 동작 원리를 알 수 있었고, 웹 백엔드, 프론트엔드 개발 능력을 길렀습니다. 이와 같은 경험은 빠르게 업무에 적응하여 프로젝트 수행에 도움이 될 것입니다. 알고리즘 학습 동아리에서 매주 참여하여 자료구조와 알고리즘에 대해 토론하고 학습하였습니다. 기초적인 자료구조인 배열과 연결 리스트부터 Sliding window, HashMap,Set, Stack, Queue, Sorting, Tree, Graph에 대해 이해할 수 있었습니다. 알고리즘을 통해 고객들에게 좀 더 빠른 서비스를 제공할 수 있으며 새로운 기술을 개발하는데 도움이 될 것입니다.",,ai_ml,https://linkareer.com/cover-letter/30881
"중요한 일이나 책임을 맡았을 때, 지원자가 과업을 처리하는 방식에 대해 구체적인 경험과 함께 작성하여 주십시오.(일이나 책임의 내용, 계획수립 과정, 어려웠던 점, 결과 등을 중심으로 서술). (300~700자)","제가 중요한 일 등 업무를 할때는 저만의 프로세스인 계획 후 실행, 결과순으로 진행하지만 진행시 상시 피드백 진행합니다. 대회 참가 당시 팀내 조장을 하게 되었고 주제는 자유로 한 회귀분석을 분석하여 발표를 하는 대회였습니다. 그때 저는 조장으로서 팀에서의 업무 담당자를 구분하고 분석주기에 맞게 시간 가이드라인을 계획하였습니다. 해당 업무 중 제가 분석과 발표를 맡음으로서 전반적인 과정에서의 주도권을 가질 수 있도록 하였습니다. 매주 회의를 거쳐 해당 주기의 업무 담당자의 업무의 피드백과 아이디어를 공유하였고 분석시 단순한 회귀분석이 아닌 변수의 처리과정에 다양한 방식에 대해 아이디어를 제공받고 제안하며 외래 관광객의 특성에 따라 소비액을 확인하는 회귀식을 제안하였고 독립변수에 대해 요인분석을 통해 유의미한 변수 추출을 하였습니다. 그 과정 중에 개인정보보호정책에 의해 외래 관광객들의 특징에 대한 정보를 수집하기가 쉽지 않아 난관을 겪었었습니다. 교수님과 해당 과제에 의해 논의를 하던 중에 공공데이터포털을 통한 데이터를 신청 후 받을 수 있을것이라고 도움을 주셔서 해당 개인정보를 제외한 특성데이터를 신청하여 로우데이터를 받을 수 있었습니다. 그후 해당 자료를 통해 과제를 분석하고 교수님께 피드백 및 PPT 작성에 대해 팀원들과 수정 후 발표를 하여 대회에서 가장 높은 상인 총장상을 수상한 경험이 있습니다.",,ai_ml,https://linkareer.com/cover-letter/30930
다른 세대와 소통하여 좋은 결과를 이끌어내었던 경험에 대해 작성하여 주십시오. (300~700자),회사에서 사용하는 시스템 매뉴얼을 만들었던 경험이 기억에 남는 것 같습니다. 아무래도 시스템은 개발로 인해 UI가 재구성되어 기존 사용자들이 헷갈리는 부분들이 생길 수 있습니다. 근무하시는 차장이나 부장급 이상의 직원들께서는 해당 시스템의 UI가 변경되면 지원부분에서 항상 저를 찾고 해당 문제를 해결했었습니다. 그러다 보니 저의 업무는 계속 미뤄지게 되고 해당 사용자들의 불만이 쌓이고 그로 인해 사용빈도도 줄어들었습니다. 물론 개발사에서 전해준 매뉴얼이 있었지만 해당 매뉴얼을 통해 문제를 해결하기란 더더욱 어려웠었고 그에 따라 자주 어려움을 겪으시는 직원분들과 얘기하여 매뉴얼을 재구성하기로 했습니다. 해당 매뉴얼에서 업무 부서 별 필요한 내용을 구분하여 내용을 재구성하였고 UI의 선택 경로에 대한 디테일 한 설명을 사용자 위주로 재작성하였고 직원분들이 어려움을 겪는 부분이나 오류 등을 받아 해결 방법을 각각 페이지에 맞게 입력하여 매뉴얼을 완성하였습니다. 그 과정중에 내용 정리나 시각화 부분들을 영업직 부장급의 직위에 가지신 분들과 협업하다보니 내용 정리와 가독성 부분 등을 굉장히 배움도 많이 얻었고 매뉴얼의 완성도를 높였습니다. 그 후 매뉴얼이 회사에 유포되면서 점차 해당 매뉴얼이 신입사원들의 업무 매뉴얼이 되면서 회사 정규 시스템 매뉴얼이 되었습니다.,,backend,https://linkareer.com/cover-letter/30930
"한국관광의 강점과 약점을 각각 1개씩 제시해주시고, 작성하신 의견과 연계하여 향후 한국관광공사에서 집중해야하는 사업 분야에 대해 기술해주시기 바랍니다. (300~700자)","제가 한국을 혼자 여행하면서 느낀 장점은 교통 시설의 발달 및 가격의 저렴함이라고 생각합니다. 일본과 중국 등 외국의 대중교통 가격은 우리나라와 비교하면 비싼편입니다. 한국 국민들의 특징인 빨리빨리! 처럼 대중교통의 배차 간격은 상당히 빠른 편이며 이에 대한 서비스 및 안전 또한 굉장히 잘 되어있습니다. 경험을 바탕으로 예를 들자면 서울 및 부산에서 지하철로 인해 자차를 이용할 필요성을 못 느꼈으며 하루에 평균 6곳의 여행지, 2박 3일 동안 최대 20곳의 여행지를 대중교통을 이용해 여행을 했었습니다. 또한 내일로 라는 코레일 상품을 통해 여러 지역을 한번에 경험할 수 있었습니다. 이를 통해 느낀점은 패키지뿐만 아니라 배낭여행 같은 혼자서 계획을 세우는 여행에 대해 굉장한 강점을 가지고 있습니다. 그러나 여기서의 단점은 한국에서의 사용 편의성에 대한 홍보의 미흡이라고 생각합니다. 문화 홍보를 통한 한국은 알지만 한국 치안의 뛰어남과 대중교통을 통한 여행의 편의성은 방문객들이 잘 모르고 있습니다. 단적인 예로 내일로라는 상품이나 지하철 사용에 대한 대중교통 월 사용권 등의 구매같은 여행자들이 준비할 수 있는 굉장히 편리한 상품의 홍보부제입니다. 이 점을 보완하여 외국인들이 외국어 지원 추천 대중교통 사용 앱이나 대중교통 관련 상품 사용권장을 하고 이 제품에 한국의 전통 여행 기념품 홍보를 곁들여 편의성의 증가와 이익을 증가하는 사업을 했으면 합니다. * 입사지원서에 기술한 경력사항, 직무 관련 기타 활동에 대해 상세히 기술해 주시기 바랍니다. (구체적으로 본인이 수행한 활동 조직, 역할 및 구체적 활동 내용, 주요 결과에 대해 작성)(800자 한도) 근무시에 2년 9개월 전략기획팀으로 근무 후 부서 통합으로 인해 경영지원팀으로 1년 근무하였습니다.메인 업무로는 전반적 성과 정리 및 관리, 해당 성과의 시각화를 하였습니다. 성과관리를 위한 인센티브제 도입 프로젝트에 참여하였으며 이 프로젝트를 통해 당해 수익이 20% 증가했었던 경험이 있습니다. 이를 인정받아 데이터 전반적 관리를 담당해 데이터의 정산에서 발생할 수 있는 담당자 오류와 속성에 대한 부분들을 정리하여 더 세밀하고 정확한 데이터를 통해 인센티브제에서 불이익을 받을 수 있는 OP나 항공 발권 담당들의 실적에 대한 집계도 새로 하게 되었습니다.그 외에 서브 업무로 회사 보안 및 네트워크 관리도 겸업으로 하였으며 개인정보 매뉴얼 수립 하였고 하드웨어, 문서 보안과 PC 내부의 파일에 대한 지속적 관리를 하고 보고서를 작성하여 외부 보안을 강화하였고 내부에서 발생할 수 있는 유출 사건을 방지하기 위해 유해 사이트 접속 차단 등 내부 보안등을 통해 보안을 강화시킨 경험도 있습니다.",,backend,https://linkareer.com/cover-letter/30930
자신을 자유롭게 소개해 주세요,"올해 졸업한 AI 개발자 OOO입니다. 중앙대학교 인공지능 연구실에서 학부연구생을 수행과제를 1등으로 수행하면서 AI에 대한 관심이 높아졌습니다. 이에 따라 데이콘 경진대회 참여, 공공데이터 분석 등 AI와 관련된 내용을 학습하며 숙달했습니다. 작년 하반기에는 AI관련 직무 수행 경험이 필요하겠다고 느껴서 (주)만도에서 AI관련 업무인 ML/DL 모델 개발을 수행했습니다. 5가지 종류의 최대 98% 성능의 모델을 개발하였고, 추가적인 비즈니스 인사이트 발굴까지 완수하여 ADAS 확장과 시뮬레이션 테스트까지 설계하는 우수한 성과를 도출하였습니다. 1월에는 딥러닝 심화과정 경진대회에서 최우수상을 수상하는 등 AI분야에 흥미를 갖고 지속적으로 연구중입니다. 제 수행 경험들을 바탕으로 SK쉴더스에서 우수한 결과를 만들어내고 싶습니다.",,ai_ml,https://linkareer.com/cover-letter/30944
SK쉴더스에 지원하신 동기와 포부를 기술해 주세요.,"[고객들에게 안전하고 편안한 삶을 제공하고 싶습니다.] 제가 AI분야를 학습하는 이유는, 사람들에게 편안한 삶을 제공하고 싶다는 꿈을 이루기 위함입니다. 생활과 밀접하게 관련되어있는 부분에서, AI기술을 통해 고객에게 편리함을 선물하고 싶습니다. SK쉴더스는 ADT캡스 시절부터 보안의 대명사로 고객들의 삶을 안전하게 만듭니다. AI기술을 활용하여 진화하는 영상 및 정보 보안, SI 및 솔루션 부분들을 지속적으로 발전시킵니다. 이를 실현시키기 위해서는 다양한 연구와 개발을 통해 향상된 기술과 활용 능력이 필요합니다. 제가 지원한 머신러닝 개발 부분은 크게 3가지 데이터 처리 및 분석, ML/DL 모델 개발, Computer Vision 분야 다양한 기술 연구 에 대한 능력이 필요합니다. 작년 하반기에 인턴십에서 유사한 직무 경험을 수행했고, 해당 경험을 바탕으로 원활한 업무수행을 기대합니다. SK쉴더스에서 제 역량과 경험을 바탕으로 고객들에게 편안한 삶을 제공하는데 기여하고 싶습니다.",,ai_ml,https://linkareer.com/cover-letter/30944
주요경험 및 특기사항 등을 자유롭게 기술해 주세요.,"AI 연구실에서 학부연구생 과제로는 Computer Vision 분야에 대해 학습했습니다. Object Detection, Instance Segmentation, 특징점 추출등 Tensorflow와 OpenCV 모듈 위주로 사용했습니다. [Internship] 만도에서는 6개월간 AI과제 관련 실무를 담당했습니다. 공공데이터 분석과 dacon 경험을 바탕으로, 데이터 라벨링, 전처리, EDA, 마이닝을 완수하였습니다. 이에 따라 Feature 분석, 비즈니스 인사이트 확보를 통해 프로젝트 확장, pipeline을 구성했습니다. PE와 dacon경험을 바탕으로 모델 개발은 수월했습니다. 5가지 종류의 95~98% 성능 모델을 개발하여 시간축 단위 분석, 시각화, SILS, 후처리 알고리즘 개발까지 성공적인 결과물들을 도출했습니다. 다양한 경험들, 특히 지원 직무와 유사한 경험을 인턴십에서 수행했습니다. 해당 경험들이 제 직무수행에 큰 도움이 될 것이라 확신합니다.",,ai_ml,https://linkareer.com/cover-letter/30944
귀하의 성장과정을 기술하여 주십시오. (400자),"교내 ‘파이썬 강의’를 통해 처음 프로그래밍에 대해 접하게 되었습니다. 프로그래밍에 흥미를 느꼈으며, 더 깊이 학습하고 싶어 교내 IT 학과를 복수전공하였습니다. ‘경제학과’인 제 전공을 살릴 수 있는 직무를 찾아보다 '지급결제' 분야에 대해 알게 되었습니다. 이후 관련한 정보를 조사하였고, '지급결제' 분야에서는 제도를 이해하고 이를 이행하는 것이 중요하다고 느꼈습니다. 하지만 지급결제 제도와 프로세스에 대한 지식이 부족했기 때문에 이러한 점을 보완하고자, ‘OOOOO지원센터’에서 주관하는 ‘핀테크 OOO 코스’를 수강중이며, 지급결제 프로세스와 제도에 관하여 학습하였습니다. 위 경험들을 바탕으로 한국정보통신에 입사하여 빠르게 업무 프로세스를 습득하고, 회사에 기여하며 함께 성장해 나가고 싶습니다.",,ai_ml,https://linkareer.com/cover-letter/31111
귀하의 교내외 활동사항 및 주요경력을 기술하여 주십시오. (400자),"교내 IT학과를 복수 전공하면서 컴퓨터 전공에 대한 깊은 지식을 쌓고자 노력하였습니다. 이론적으로만 배운 내용을 직접 체화하기 위해, ‘spring boot’을 활용하여 웹 사이트 개발 프로젝트에서 백엔드 서버를 구축한 경험이 있습니다. 프로젝트가 종료된 이후, 스프링 프레임워크에 대한 깊은 이해가 부족한 상태에서 기능 구현에만 집중하였다고 판단하였습니다. 그래서 더 깊은 이해를 갖기 위해 'java' 공식 문서를 바탕으로 자바 언어에 대해 학습을 하고 있으며, 네이버 부스트코스에서 주관하는 스프링 웹 백엔드 과정을 수강하고 있습니다. 실무를 경험하려는 목적으로, 스타트업에서 개발팀 인턴을 수행하며 서비스 운용 서버와 관련한 업무를 수행한 경험이 있습니다.",,backend,https://linkareer.com/cover-letter/31111
귀하의 다른사람과 구별되는 지식/재능을 기술하여 주십시오. (400자),"다른 사람과 구별되는 제 지식은 ‘리눅스 환경에서 C 개발’을 할 수 있다는 것입니다. 교내 ‘운영체제’수업에서 커널에 시스템콜을 추가하는 프로젝트를 수행하였습니다. 또한, ‘네트워크’수업에서 C를 기반으로 TCP/IP 소켓 프로그래밍을 학습하였습니다. 학습 중, 소켓 관련 시스템콜을 활용하여 서버-클라이언트 구조의 메시지 전송 프로그램을 구현한 경험이 있습니다. 제 재능은 ‘프로그램 구현을 위한 기술을 빠르게 학습하는 것’이라고 생각합니다. IT 학과에서 기본과목들을 수강하지 않은 채, 고학년 수업을 이해하기 위해 기반 지식을 빠르게 습득해야 했던 경험이 있습니다. 이 경험을 통해, 빠르게 정보를 습득하고 학습하는 방법을 배웠습니다. 실무에서도 이를 적용하여 업무를 빠르게 익혀 회사에 기여하겠습니다.",,backend,https://linkareer.com/cover-letter/31111
귀하의 지원동기 및 입사 후 자기계발 계획을 기술하여 주십시오. (400자),"저는 ‘지급결제’분야에서 최고가 되고 싶습니다. 그러기 위해서, 업계에서 독보적인 회사에 들어가야 한다고 생각합니다. 결제 서비스 업계에서 1위를 하고있는 “한국정보통신”이라면 제 꿈을 이룰 수 있다고 생각하여 지원하게 되었습니다. 입사 후에는 업무를 정확하게 습득하기 위해 공부할 것입니다. 빠르게 습득하는 것도 물론 중요하지만, 업무에서의 실수를 최소화 하려면 업무를 정확하게 이해해야 합니다. 이를 위해서, 업무에서 사용하는 언어와 프레임워크에 대해 더 깊이 있게 알기 위해 추가적인 학습을 할 것입니다. 그리고 실제 업무에서 중요한 부분이 무엇인지 선배님들께 여쭤보고 이를 체화하기 위해 노력할 것입니다.",,ai_ml,https://linkareer.com/cover-letter/31111
IPFS 서버에 차량 정보 이미지를 업로드하는 모듈 구현,"- Github 링크 : **** - WhiteShip Java Live Study - 개발자 백기선과 함께하는 온라인 자바8 스터디 - 자바와 관련한 주제들 중 하나씩 매주 학습하여 블로그에 업로드하는 방식으로 수행 - 학습 정리 자료 : **** - 인프런-Kotlin으로 개발하는 Spring Boot 강의 수강 - SpringBoot, Kotlin 학습 - 학습 정리 자료 : **** - 네이버 부스트코스 웹 백엔드 과정 - JDBC 프로그래밍, Servlet, JSP, Spring, MyBatis 학습 - 학습 정리 자료 : ****",,ai_ml,https://linkareer.com/cover-letter/31112
"해당 직무에 지원하신 이유, 본인이 적합하다고 판단하는 근거, 관련 산출물 등을 작성해주세요. (프로젝트, 포트폴리오, github/블로그 URL 등이 있다면 간단한 설명과 함께 작성) (300 ~ 900자)","금융IT 산업은 이후에 더 발전할 것이며, 금융IT에서 경력을 쌓고 싶어 ‘금융/증권 개발’ 직무에 지원하게 되었습니다. 대학에서 경제학을 전공하며 국내 금융산업은 다른 선진국에 비해 덜 발전하였다고 느꼈습니다. 따라서 발전 가능성이 큰 산업이라고 생각했습니다. 또한, 금융상품이 더 복잡해지고, 개인 맞춤형 서비스들이 등장하면서, 이를 지탱하는 IT기술이 더 중요해질 것이라고 예상됩니다. 이러한 이유로 저는 교내 IT학과를 복수전공하며 IT적 역량을 키우기 위해 노력하였습니다. ‘다우기술’에 입사하여 금융 실무 프로젝트를 수행하여 함께 성장하고 싶습니다. 제가 이 직무에 적합하다고 판단하는 근거는 다음과 같습니다. - 전반적인 경제 역량을 키우기 위해, 매경TEST 우수 등급 취득 - SQL능력을 키우기 위해, SQLD 자격증 취득 - Java11, SpringBoot를 사용하여 웹 사이트 개발 팀 프로젝트 수행 - Github 링크 : **** - Linux 환경에서 C 언어 TCP/IP 프로그래밍 경험 - Github 링크 : **** - Java8 스터디 진행 - 블로그 링크 : *****",,backend,https://linkareer.com/cover-letter/31113
본인이 지원한 직무에서 입사 후 어떠한 업무를 하고 싶은지 작성해주세요. (300 ~ 700자),"‘증권 계정계 개발’업무를 수행하고 싶습니다. 계정계 업무는 금융IT에서 경험할 수 있는 가장 매력적인 업무라고 생각합니다. 경제학을 전공하며 주식, 채권, 파생상품에 대해 학습해왔기 때문에, 여러 직무 중 제가 가장 크게 회사에 기여할 수 있는 직무라고 판단하여 해당 업무를 희망하게 되었습니다. 모든 시스템이 중요하지만, 특히 원장을 다루는 업무이기 때문에, 시스템 무장애를 목표로 하는 개발 프로젝트에 참여하여 함께 문제를 해결해나가는 경험을 하고 싶습니다. 또한, 이전에 ‘OOOOOOOOO’에서 학습했던 증권 업무와 제도들이 실제 시스템에서 어떻게 구축되는지 경험하고 증권 도메인에 대한 전문성을 키우고 싶습니다.",,backend,https://linkareer.com/cover-letter/31113
"역량기술서(핵심역량 or 강점 / 활용방법) (최소 1자, 최대 150자 입력가능)","- C 언어 프로그래밍 능력 기존 원장시스템을 이해하고 분석하는데 활용하며, 빠르게 업무에 투입될 수 있도록 활용하겠습니다. - 리눅스 프로젝트 경험 리눅스 시스템콜을 사용했던 경험을 바탕으로, Unix의 시스템콜을 이해하는데 활용하겠습니다. - SQL 쿼리 작성 능력 SQL에 대해 학습하기 위해 SQLD 자격증을 취득하였습니다. 업무 프로세스를 SQL 질의문으로 변환하는데 활용하겠습니다. 다른 IT지원자들과는 다르게 경제학을 주전공 하였습니다. 대학에서 배운 경제학 지식을 바탕으로 금융투자업을 이해하는 데 활용하겠습니다.",,backend,https://linkareer.com/cover-letter/31114
"증권회사에 입사하고자 하는 이유와 증권회사 입사를 위해 지금까지 준비해 온 내용 및 그 방법에 대하여 작성해 주십시오. (최소 200자, 최대 500자 입력가능)","'자원의 효율적 배분'에 기여하는 증권업에 매력을 느꼈습니다. 증권업에 종사하며 경제 발전에 동참하고 싶어 '이베스트투자증권'에 지원하게 되었습니다. 증권업에 종사하기 위해, 대학에서 경제학을 전공하며 '금융경제학','금융공학의 이해'강의를 수강하였습니다. 강의를 통해 주식, 채권, 파생상품의 개념과 특징에 대해 이해할 수 있었으며, 포트폴리오 이론에 대해 학습하였습니다. 저는 IT 직무를 희망합니다. IT 지식을 습득하기 위해 교내 IT 학과를 복수전공 하였습니다. 운영체제 강의를 수강하며, 리눅스 시스템 프로그래밍을 수행하였습니다. '커널에 시스템콜을 추가하기', 'TCP/IP 소켓을 이용한 채팅 프로그램'과 같은 프로젝트를 수행한 경험이 있습니다.",,backend,https://linkareer.com/cover-letter/31114
"자신이 지원한 부문에 가장 필요한 것을 무엇이라고 생각하며, 이것을 갖추기 위한 자신만의 노력과 경험에 대하여 작성해 주십시오. (최소 200자, 최대 500자 입력가능)","다른 업종의 IT 직무와 다르게, 증권 IT 직무에서 더 중요한 역량은 금융 산업에 대해 이해하는 것이라고 생각합니다. 저는 금융 산업과 핀테크에 대한 이해도를 높이기 위해 ‘한국 OOO 지원센터 & OOO’에서 주관하는 ‘핀테크 OOO 코스’를 이수하였습니다. 해당 교육은 핀테크 전문인력 양성 교육으로서, 핀테크 서비스 분석 및 핀테크 기반기술을 학습하였습니다. 또한, 파이썬을 이용한 금융 데이터 활용방법에 대해 학습하였으며, 이후에는 핀테크 해커톤을 수행하였습니다. 핀테크 해커톤에서는 ‘NFT를 활용한 수입차 렌탈 서비스’를 기획 및 프로토타입 개발을 하였습니다. 교육이 종료된 이후에는 프로그래밍 언어에 대한 이해도가 부족하다고 판단하여, 자바 스터디를 수행하였습니다. 스터디를 통해 JVM에서 Java 바이트코드가 어떻게 동작하는지 이해할 수 있었습니다.",,ai_ml,https://linkareer.com/cover-letter/31114
